timestep,month,day,hour,minute,in_fault,alarm,flow_ratio,temp_error,temp_error_2h_avg,t_supply,S_stuck_closed,S_stuck_open,S_supply_curve,state,diagnosed_fault
5257,11,6,12,10,0,0,0.5417906616586221,-0.0002746192658555,-0.0002395230883177,60.0,False,False,False,not_alarmed,
5258,11,6,12,20,0,0,0.5374078914818515,-0.0002891228779766,-0.000244582748504,60.0,False,False,False,not_alarmed,
5259,11,6,12,30,0,0,0.5331044394291408,-0.0003038374321384,-0.0002492318016077,60.0,False,False,False,not_alarmed,
5260,11,6,12,40,0,0,0.5288467029175254,-0.0003190153890564,-0.0002534981578756,59.99999999999999,False,False,False,not_alarmed,
5261,11,6,12,50,0,0,0.5245853756030702,-0.0003348607488184,-0.0002574410038279,59.99999999999999,False,False,False,not_alarmed,
5262,11,6,12,60,0,0,0.5205150446649641,-0.0001414201888962,-0.0002436600558321,59.99999999999999,False,False,False,not_alarmed,
5263,11,6,13,10,0,0,0.5164403117797174,-0.0001208398837349,-0.0002389040587746,60.0,False,False,False,not_alarmed,
5264,11,6,13,20,0,0,0.5128035019540957,-0.0001231698457999,-0.0002343786453951,60.0,False,False,False,not_alarmed,
5265,11,6,13,30,0,0,0.5092373136674526,-0.0001287012921906,-0.0002288797503027,59.99999999999999,False,False,False,not_alarmed,
5266,11,6,13,40,0,0,0.5059724954011153,-0.0001344391974633,-0.0002221563273216,60.0,False,False,False,not_alarmed,
5267,11,6,13,50,0,0,0.5029824894286671,-0.0001399734590705,-0.0002140994052591,60.0,False,False,False,not_alarmed,
5268,11,6,13,60,0,0,0.5002752493443229,-0.0001451921887216,-0.0002045993141435,59.99999999999999,False,False,False,not_alarmed,
5269,11,6,14,10,0,0,0.4990012461583045,-0.0001481312077835,-0.0001940586426375,60.00000000000001,False,False,False,not_alarmed,
5270,11,6,14,20,0,0,0.497964195562553,-0.0001503994192368,-0.0001824983544092,60.00000000000001,False,False,False,not_alarmed,
5271,11,6,14,30,0,0,0.4971364752656025,-0.0001522422508806,-0.0001698654226377,60.0,False,False,False,not_alarmed,
5272,11,6,14,40,0,0,0.4965498049110404,-0.0001536284995395,-0.0001560831818447,60.0,False,False,False,not_alarmed,
5273,11,6,14,50,0,0,0.496164297397777,-0.0001546107246177,-0.0001410623464946,60.0,False,False,False,not_alarmed,
5274,11,6,14,60,0,0,0.4959935404212607,-0.0001551663582119,-0.0001422078606042,60.0,False,False,False,not_alarmed,
5275,11,6,15,10,0,0,0.4630612648469961,-0.0002241522184078,-0.000150817221827,60.0,False,False,False,not_alarmed,
5276,11,6,15,20,0,0,0.4606913103645313,-0.0002394130115561,-0.0001605041523067,59.99999999999999,False,False,False,not_alarmed,
5277,11,6,15,30,0,0,0.4590423909512306,-0.0002459248190618,-0.0001702727795459,59.99999999999999,False,False,False,not_alarmed,
5278,11,6,15,40,0,0,0.4575225645804022,-0.0002510099885704,-0.0001799870121382,60.0,False,False,False,not_alarmed,
5279,11,6,15,50,0,0,0.4567957936800352,-0.0002538033857639,-0.0001894728393626,60.0,False,False,False,not_alarmed,
5280,11,6,15,60,0,0,0.4560712794901442,-0.0002562494382765,-0.0001987276101589,60.0,False,False,False,not_alarmed,
5281,11,6,16,10,0,0,0.4821795051539354,-0.0001952834142855,-0.0002026569607007,60.0,False,False,False,not_alarmed,
5282,11,6,16,20,0,0,0.4772536788706969,-0.0001973944688771,-0.0002065732148374,60.0,False,False,False,not_alarmed,
5283,11,6,16,30,0,0,0.4716821791827644,-0.0002100245178802,-0.000211388403754,60.00000000000001,False,False,False,not_alarmed,
5284,11,6,16,40,0,0,0.4655396842087806,-0.0002262969410438,-0.0002174441072127,59.99999999999999,False,False,False,not_alarmed,
5285,11,6,16,50,0,0,0.4589481039960147,-0.0002453410233123,-0.0002250049654373,60.0,False,False,False,not_alarmed,
5286,11,6,16,60,0,0,0.4519647672667799,-0.000267226792566,-0.0002343433349668,60.0,False,False,False,not_alarmed,
5287,11,6,17,10,0,0,0.5164736412375301,-0.0001407643346595,-0.0002273943446544,59.99999999999999,False,False,False,not_alarmed,
5288,11,6,17,20,0,0,0.5203276400826137,-0.0001182816559079,-0.0002173000650171,60.0,False,False,False,not_alarmed,
5289,11,6,17,30,0,0,0.5235236657743737,-0.0003190576491469,-0.0002233944675242,59.99999999999999,False,False,False,not_alarmed,
5290,11,6,17,40,0,0,0.526947749625235,-0.0003357833646333,-0.0002304589155294,60.0,False,False,False,not_alarmed,
5291,11,6,17,50,0,0,0.5300220635803861,-0.0003286159707975,-0.0002366932976155,59.99999999999999,False,False,False,not_alarmed,
5292,11,6,17,60,0,0,0.53321962322136,-0.0003180601355623,-0.000241844189056,60.0,False,False,False,not_alarmed,
5293,11,6,18,10,0,0,0.5722511712659053,-0.0002202621419868,-0.0002439257496978,60.000000000000014,False,False,False,not_alarmed,
5294,11,6,18,20,0,0,0.5849867816077935,-0.0001795612785535,-0.0002424396505042,60.0,False,False,False,not_alarmed,
5295,11,6,18,30,0,0,0.59089981194402,-0.0001632121321861,-0.000238538618363,59.99999999999999,False,False,False,not_alarmed,
5296,11,6,18,40,0,0,0.5946164087186242,-0.0001546296017771,-0.0002325663400908,59.99999999999999,False,False,False,not_alarmed,
5297,11,6,18,50,0,0,0.5971514010843231,-0.0001493130413123,-0.0002245640082575,60.0,False,False,False,not_alarmed,
5298,11,6,18,60,0,0,0.5989548897993017,-0.0001457209401571,-0.0002144385205567,60.0,False,False,False,not_alarmed,
5299,11,6,19,10,0,0,0.6619756931599877,-0.000263801453066,-0.0002246916137573,60.00000000000001,False,False,False,not_alarmed,
5300,11,6,19,20,0,0,0.6652068504633455,-0.0002732855712253,-0.0002376086067004,60.0,False,False,False,not_alarmed,
5301,11,6,19,30,0,0,0.6670906264366995,-0.0002699085548769,-0.0002335128488445,60.0,False,False,False,not_alarmed,
5302,11,6,19,40,0,0,0.6685773744572466,-0.0002656460316146,-0.000227668071093,60.00000000000001,False,False,False,not_alarmed,
5303,11,6,19,50,0,0,0.6697776721904433,-0.0002620187044897,-0.0002221182989006,60.0,False,False,False,not_alarmed,
5304,11,6,19,60,0,0,0.6707897241583138,-0.0002589916864437,-0.0002171959281408,60.00000000000001,False,False,False,not_alarmed,
5305,11,6,20,10,0,0,0.6710472331293115,-0.0002578668213999,-0.0002203296514252,60.00000000000001,False,False,False,not_alarmed,
5306,11,6,20,20,0,0,0.6711526364574554,-0.00025740915164,-0.0002268169741824,60.0,False,False,False,not_alarmed,
5307,11,6,20,30,0,0,0.6745073349000661,-0.0002496270062337,-0.0002340182136864,60.0,False,False,False,not_alarmed,
5308,11,6,20,40,0,0,0.6740777679884042,-0.0002493439087736,-0.0002419110726027,60.0,False,False,False,not_alarmed,
5309,11,6,20,50,0,0,0.6731332234682739,-0.0002515299649736,-0.0002504291495745,60.0,False,False,False,not_alarmed,
5310,11,6,20,60,0,0,0.6726769826778677,-0.0002529596322951,-0.0002593657072527,60.00000000000001,False,False,False,not_alarmed,
5376,11,7,7,60,0,0,0.9952727232413292,-0.0002850731855872,-0.2736319276369994,59.99999999999999,False,False,False,not_alarmed,
5377,11,7,8,10,0,0,0.9456623371001096,-0.0004623077830139,-0.1087651916746515,60.00000000000001,False,False,False,not_alarmed,
5378,11,7,8,20,0,0,0.9336902231675804,-0.0005504700603395,-0.025542128617381,60.0,False,False,False,not_alarmed,
5379,11,7,8,30,0,0,0.9254496047108752,-0.0006079074309361,-0.0005067041190729,60.0,False,False,False,not_alarmed,
5380,11,7,8,40,0,0,0.91835655347841,-0.0006562541001677,-0.0003716003420806,59.99999999999999,False,False,False,not_alarmed,
5381,11,7,8,50,0,0,0.91183622725058,-0.0007017891487777,-0.0003849399024537,60.0,False,False,False,not_alarmed,
5382,11,7,8,60,0,0,0.9055998081521788,-0.0007469840984093,-0.0004334263283528,60.0,False,False,False,not_alarmed,
5383,11,7,9,10,0,0,0.7796098593834712,-0.0004502787037914,-0.0004548331098928,60.0,False,False,False,not_alarmed,
5384,11,7,9,20,0,0,0.7573687242289773,-0.0004870893548627,-0.0004769213032928,59.99999999999999,False,False,False,not_alarmed,
5385,11,7,9,30,0,0,0.7452137989998723,-0.0005460841189162,-0.0005021932233638,60.00000000000001,False,False,False,not_alarmed,
5386,11,7,9,40,0,0,0.7363505461630556,-0.0001875217607967,-0.0004962239103682,60.0,False,False,False,not_alarmed,
5387,11,7,9,50,0,0,0.7285847358820121,-0.0001405023523162,-0.0004851885081595,60.00000000000001,False,False,False,not_alarmed,
5388,11,7,9,60,0,0,0.7223878986852438,-0.0001415830274886,-0.0004732309949847,60.0,False,False,False,not_alarmed,
5389,11,7,10,10,0,0,0.713637343934329,-0.000154623181416,-0.0004475906115182,60.0,False,False,False,not_alarmed,
5390,11,7,10,20,0,0,0.7054684423871032,-0.0001697896938317,-0.0004158672476425,59.99999999999999,False,False,False,not_alarmed,
5391,11,7,10,30,0,0,0.697740829402216,-0.0001856294727495,-0.0003806774177936,59.99999999999999,False,False,False,not_alarmed,
5392,11,7,10,40,0,0,0.690390321345463,-0.000201933169972,-0.0003428173402773,59.99999999999999,False,False,False,not_alarmed,
5393,11,7,10,50,0,0,0.683335522724,-0.0002187466438314,-0.0003025637981985,60.00000000000001,False,False,False,not_alarmed,
5394,11,7,10,60,0,0,0.6764807822512598,-0.0002362260995987,-0.0002600006316309,60.00000000000001,False,False,False,not_alarmed,
5395,11,7,11,10,0,0,0.6210494134193749,-0.0003988639205765,-0.000255716066363,60.00000000000001,False,False,False,not_alarmed,
5396,11,7,11,20,0,0,0.6154819379887176,-0.0004447185369436,-0.0002521851648698,60.0,False,False,False,not_alarmed,
5397,11,7,11,30,0,0,0.6109501648866382,-0.0001705865102223,-0.0002208936974786,59.99999999999999,False,False,False,not_alarmed,
5398,11,7,11,40,0,0,0.6063041507187659,-0.0001370217919642,-0.0002166853667426,60.0,False,False,False,not_alarmed,
5399,11,7,11,50,0,0,0.602215410083461,-0.000138044590237,-0.000216480553236,60.0,False,False,False,not_alarmed,
5400,11,7,11,60,0,0,0.5980351893734358,-0.0001445123237928,-0.0002167246612613,60.0,False,False,False,not_alarmed,
5401,11,7,12,10,0,0,0.5911458638919562,-0.0001563726420705,-0.0002168704496492,59.99999999999999,False,False,False,not_alarmed,
5402,11,7,12,20,0,0,0.5842843810923473,-0.0001698483721099,-0.0002168753395057,59.99999999999999,False,False,False,not_alarmed,
5403,11,7,12,30,0,0,0.5774619565361169,-0.0001844351231952,-0.0002167758103762,59.99999999999999,False,False,False,not_alarmed,
5404,11,7,12,40,0,0,0.5707685396763573,-0.0001999511708525,-0.0002166106437829,59.99999999999999,False,False,False,not_alarmed,
5405,11,7,12,50,0,0,0.5641049398704967,-0.0002166023884804,-0.000216431955837,59.99999999999999,False,False,False,not_alarmed,
5406,11,7,12,60,0,0,0.5575231158736585,-0.0002340416399064,-0.0002162499175293,60.0,False,False,False,not_alarmed,
5407,11,7,13,10,0,0,0.5504314107679251,-0.0002540544331566,-0.0002041824602443,59.99999999999999,False,False,False,not_alarmed,
5408,11,7,13,20,0,0,0.5434738392289541,-0.0002752618430008,-0.0001900610690824,60.0,False,False,False,not_alarmed,
5409,11,7,13,30,0,0,0.5365646659703877,-0.0002977928423959,-0.0002006615967635,60.0,False,False,False,not_alarmed,
5410,11,7,13,40,0,0,0.5300636470603919,-0.0003207582729487,-0.0002159729701789,59.99999999999999,False,False,False,not_alarmed,
5411,11,7,13,50,0,0,0.5239916860997363,-0.000343753644465,-0.0002331153913646,60.0,False,False,False,not_alarmed,
5412,11,7,13,60,0,0,0.5186462065474476,-0.000147786060797,-0.0002333882027816,60.0,False,False,False,not_alarmed,
5413,11,7,14,10,0,0,0.5151909153144726,-0.0001257569132775,-0.0002308368920488,60.0,False,False,False,not_alarmed,
5414,11,7,14,20,0,0,0.5125060228381554,-0.0001266169394078,-0.000227234272657,60.00000000000001,False,False,False,not_alarmed,
5415,11,7,14,30,0,0,0.510108365769757,-0.0001303005781458,-0.0002227230605695,60.00000000000001,False,False,False,not_alarmed,
5416,11,7,14,40,0,0,0.5083177441541197,-0.0001335571185379,-0.0002171902228766,60.00000000000001,False,False,False,not_alarmed,
5417,11,7,14,50,0,0,0.5070685386437593,-0.0001359765920021,-0.0002104714065035,60.00000000000001,False,False,False,not_alarmed,
5418,11,7,14,60,0,0,0.5066197234658293,-0.0001370715834596,-0.0002023905684662,60.0,False,False,False,not_alarmed,
5419,11,7,15,10,0,0,0.4792451006828048,-0.0001865451748379,-0.0001967647969397,60.00000000000001,False,False,False,not_alarmed,
5420,11,7,15,20,0,0,0.4821835136160489,-0.0001872614842,-0.0001894314337063,60.0,False,False,False,not_alarmed,
5421,11,7,15,30,0,0,0.4862112290665849,-0.0001794759346083,-0.0001795716913906,60.00000000000001,False,False,False,not_alarmed,
5422,11,7,15,40,0,0,0.4906640731409631,-0.0001700931280765,-0.0001670162626513,60.0,False,False,False,not_alarmed,
5423,11,7,15,50,0,0,0.4949775267658407,-0.0001611320489871,-0.0001517977963615,60.0,False,False,False,not_alarmed,
5424,11,7,15,60,0,0,0.4991806403212054,-0.0001527873584308,-0.0001522145711643,59.99999999999999,False,False,False,not_alarmed,
5425,11,7,16,10,0,0,0.5314538485802169,-0.0003001696892681,-0.0001667489691635,60.0,False,False,False,not_alarmed,
5426,11,7,16,20,0,0,0.534829987305466,-0.000310012361762,-0.0001820319210263,60.0,False,False,False,not_alarmed,
5427,11,7,16,30,0,0,0.5372301462041693,-0.0003041924465172,-0.0001965229100573,59.99999999999999,False,False,False,not_alarmed,
5428,11,7,16,40,0,0,0.5392422071380305,-0.0002975720494973,-0.0002101908209706,60.0,False,False,False,not_alarmed,
5429,11,7,16,50,0,0,0.5408842430446992,-0.0002920639830925,-0.0002231981035614,60.00000000000001,False,False,False,not_alarmed,
5430,11,7,16,60,0,0,0.5422410232290186,-0.0002876300850438,-0.0002357446453601,59.99999999999999,False,False,False,not_alarmed,
5431,11,7,17,10,0,0,0.5981947251047219,-0.0001710321601144,-0.0002344518941332,59.99999999999999,False,False,False,not_alarmed,
5432,11,7,17,20,0,0,0.6000118698825028,-0.0001506978265126,-0.0002314049226592,60.0,False,False,False,not_alarmed,
5433,11,7,17,30,0,0,0.6013122260457221,-0.0001456438669755,-0.0002285855836898,60.0,False,False,False,not_alarmed,
5434,11,7,17,40,0,0,0.6023289324268537,-0.0001433756129571,-0.0002263591240965,59.99999999999999,False,False,False,not_alarmed,
5435,11,7,17,50,0,0,0.6032328957123033,-0.0001417314175533,-0.0002247424048104,60.00000000000001,False,False,False,not_alarmed,
5436,11,7,17,60,0,0,0.6040700272845969,-0.000140298225105,-0.0002237016436999,60.0,False,False,False,not_alarmed,
5437,11,7,18,10,0,0,0.6406820235768185,-0.0003308951067637,-0.0002262620951579,60.00000000000001,False,False,False,not_alarmed,
5438,11,7,18,20,0,0,0.6537600449162593,-0.0003162318581786,-0.0002267803865259,60.000000000000014,False,False,False,not_alarmed,
5439,11,7,18,30,0,0,0.6598010358143102,-0.0002965991503138,-0.0002261476118423,59.99999999999999,False,False,False,not_alarmed,
5440,11,7,18,40,0,0,0.6638247965915378,-0.0002825946700575,-0.000224899496889,60.0,False,False,False,not_alarmed,
5441,11,7,18,50,0,0,0.666576834256357,-0.000273183746426,-0.0002233261438335,60.00000000000001,False,False,False,not_alarmed,
5442,11,7,18,60,0,0,0.6685668012207423,-0.0002666228558574,-0.0002215755414013,60.000000000000014,False,False,False,not_alarmed,
5443,11,7,19,10,0,0,0.7244600115022767,-0.000162960209515,-0.0002209028788513,59.99999999999999,False,False,False,not_alarmed,
5444,11,7,19,20,0,0,0.7240637442685174,-0.000146385794256,-0.0002205435428299,60.000000000000014,False,False,False,not_alarmed,
5445,11,7,19,30,0,0,0.724072056573776,-0.0001435726388514,-0.0002203709404862,59.99999999999999,False,False,False,not_alarmed,
5446,11,7,19,40,0,0,0.7180830357837681,-0.0001516155134737,-0.0002210575988626,60.0,False,False,False,not_alarmed,
5447,11,7,19,50,0,0,0.711978307488995,-0.000162318580557,-0.0002227731957796,59.99999999999999,False,False,False,not_alarmed,
5448,11,7,19,60,0,0,0.7072777523817496,-0.0001716648814102,-0.000225387083805,59.99999999999999,False,False,False,not_alarmed,
5449,11,7,20,10,0,0,0.7044999145084844,-0.0001778122690296,-0.0002126301806605,59.99999999999999,False,False,False,not_alarmed,
5450,11,7,20,20,0,0,0.7019651296260282,-0.0001831332085373,-0.0002015386265237,60.0,False,False,False,not_alarmed,
5451,11,7,20,30,0,0,0.6994584990396833,-0.0001883763712271,-0.0001925200615999,60.0,False,False,False,not_alarmed,
5452,11,7,20,40,0,0,0.6969250827698444,-0.0001937675983825,-0.0001851178056269,60.0,False,False,False,not_alarmed,
5453,11,7,20,50,0,0,0.6887513510742597,-0.0002101104063036,-0.0001798616939501,60.00000000000001,False,False,False,not_alarmed,
5454,11,7,20,60,0,0,0.6870262686768875,-0.000216246979896,-0.0001756637042866,60.0,False,False,False,not_alarmed,
5520,11,8,7,60,0,0,1.0298806143311865,-0.0001829148007743,-0.3450650525345298,60.00000000000001,False,False,False,not_alarmed,
5521,11,8,8,10,0,0,0.983313365668302,-0.0003017374089324,-0.1584107617241859,60.0,False,False,False,not_alarmed,
5522,11,8,8,20,0,0,0.9732817386088932,-0.0003571403904807,-0.0526771950936873,60.00000000000001,False,False,False,not_alarmed,
5523,11,8,8,30,0,0,0.9669775095130784,-0.0003898795527277,-0.0077417214658212,60.0,False,False,False,not_alarmed,
5524,11,8,8,40,0,0,0.961558040275046,-0.0004163455047248,-0.0007267836138102,60.0,False,False,False,not_alarmed,
5525,11,8,8,50,0,0,0.9564344628614736,-0.0004414750286656,-0.0003866472141199,60.0,False,False,False,not_alarmed,
5526,11,8,8,60,0,0,0.9512476666419096,-0.0004675540893259,-0.00030106087632,59.99999999999999,False,False,False,not_alarmed,
5527,11,8,9,10,0,0,0.8212351403888235,-0.0002891989320019,-0.000294084425751,59.99999999999999,False,False,False,not_alarmed,
5528,11,8,9,20,0,0,0.7912163470698794,-0.0003407806225403,-0.0003071234333885,59.99999999999999,False,False,False,not_alarmed,
5529,11,8,9,30,0,0,0.7704370864621548,-0.0004190446129825,-0.0003286830269511,59.99999999999999,False,False,False,not_alarmed,
5530,11,8,9,40,0,0,0.7523447060698233,-0.0005037830259126,-0.0003569147792502,60.0,False,False,False,not_alarmed,
5531,11,8,9,50,0,0,0.7363780880164185,-0.0001808179199329,-0.0003575559907501,60.0,False,False,False,not_alarmed,
5532,11,8,9,60,0,0,0.7201292725315126,-0.000150645415669,-0.0003548668753247,60.0,False,False,False,not_alarmed,
5533,11,8,10,10,0,0,0.7057973130889678,-0.0001677139185929,-0.0003436982511297,60.0,False,False,False,not_alarmed,
5534,11,8,10,20,0,0,0.6916643608477505,-0.0001953069168401,-0.0003302121283264,60.0,False,False,False,not_alarmed,
5535,11,8,10,30,0,0,0.6778292835939468,-0.0002276982196818,-0.0003166970172392,60.0,False,False,False,not_alarmed,
5536,11,8,10,40,0,0,0.6644378420117881,-0.0002637742247486,-0.0003039827439078,60.0,False,False,False,not_alarmed,
5537,11,8,10,50,0,0,0.6515021786968935,-0.0003034425223162,-0.0002924800350454,60.0,False,False,False,not_alarmed,
5538,11,8,10,60,0,0,0.6391593539470133,-0.0003462743188542,-0.0002823733875061,59.99999999999999,False,False,False,not_alarmed,
5539,11,8,11,10,0,0,0.5705878097862823,-0.0002188274201166,-0.000276509094849,60.0,False,False,False,not_alarmed,
5540,11,8,11,20,0,0,0.5536616832897479,-0.0002384383556019,-0.0002679805726041,59.99999999999999,False,False,False,not_alarmed,
5541,11,8,11,30,0,0,0.5381532406569661,-0.0002816929773032,-0.0002565346029642,59.99999999999999,False,False,False,not_alarmed,
5542,11,8,11,40,0,0,0.5232282212796939,-0.0003333079165663,-0.000242328343852,60.0,False,False,False,not_alarmed,
5543,11,8,11,50,0,0,0.5087627801508411,-0.0001564266503883,-0.0002402957380566,60.00000000000001,False,False,False,not_alarmed,
5544,11,8,11,60,0,0,0.4947083955313098,-0.0001554969816766,-0.0002407000352239,59.99999999999999,False,False,False,not_alarmed,
5545,11,8,12,10,0,0,0.4834669085783363,-0.0001764175089853,-0.0002414253344233,60.00000000000001,False,False,False,not_alarmed,
5546,11,8,12,20,0,0,0.4727831141782723,-0.0002019343395573,-0.0002419776196497,60.0,False,False,False,not_alarmed,
5547,11,8,12,30,0,0,0.4626174986374797,-0.0002297576375731,-0.0002421492378073,60.00000000000001,False,False,False,not_alarmed,
5548,11,8,12,40,0,0,0.4530532239407459,-0.0002592366285512,-0.0002417711047909,60.0,False,False,False,not_alarmed,
5549,11,8,12,50,0,0,0.4443131936920782,-0.0001269603778339,-0.0002270642594173,60.0,False,False,False,not_alarmed,
5550,11,8,12,60,0,0,0.4357953241906616,-0.0001226538629417,-0.0002084292214246,60.0,False,False,False,not_alarmed,
5551,11,8,13,10,0,0,0.4335349114569652,-0.0001258178051806,-0.00020067842018,60.0,False,False,False,not_alarmed,
5552,11,8,13,20,0,0,0.431712473436902,-0.0001293152805068,-0.0001915848305887,60.0,False,False,False,not_alarmed,
5553,11,8,13,30,0,0,0.4304534155675314,-0.0001320158241391,-0.0001791117344917,60.0,False,False,False,not_alarmed,
5554,11,8,13,40,0,0,0.4298489663848828,-0.0001335789331093,-0.0001624676525369,59.99999999999999,False,False,False,not_alarmed,
5555,11,8,13,50,0,0,0.4298368184400939,-0.0001340256450141,-0.0001606009020891,60.0,False,False,False,not_alarmed,
5556,11,8,13,60,0,0,0.4304134454887359,-0.000133356310588,-0.000158755846165,60.0,False,False,False,not_alarmed,
5557,11,8,14,10,0,0,0.4271859476664953,-0.0001388389619449,-0.0001556243005783,60.0,False,False,False,not_alarmed,
5558,11,8,14,20,0,0,0.4244701709103477,-0.0001444210586534,-0.0001508315271697,60.0,False,False,False,not_alarmed,
5559,11,8,14,30,0,0,0.4222495914038279,-0.0001492179659621,-0.0001441198878688,60.00000000000001,False,False,False,not_alarmed,
5560,11,8,14,40,0,0,0.4207067141022199,-0.0001527708616961,-0.0001352477406308,60.0,False,False,False,not_alarmed,
5561,11,8,14,50,0,0,0.4196975617022295,-0.0001551867725311,-0.0001375999401889,60.0,False,False,False,not_alarmed,
5562,11,8,14,60,0,0,0.419335709171947,-0.0001562307576641,-0.0001403980147491,59.99999999999999,False,False,False,not_alarmed,
5563,11,8,15,10,0,0,0.3885509829057079,-0.0001045631028375,-0.0001386267895539,60.0,False,False,False,not_alarmed,
5564,11,8,15,20,0,0,0.3920208039980525,-9.405978996923636e-05,-0.0001356888320091,60.0,False,False,False,not_alarmed,
5565,11,8,15,30,0,0,0.3968839766797035,-0.0001982075794053,-0.0001412048116146,60.0,False,False,False,not_alarmed,
5566,11,8,15,40,0,0,0.4019027407655266,-0.0001984870855302,-0.0001466138243163,60.0,False,False,False,not_alarmed,
5567,11,8,15,50,0,0,0.4061966626404913,-0.0001885732280229,-0.0001511594562337,60.0,False,False,False,not_alarmed,
5568,11,8,15,60,0,0,0.4100694583802601,-0.000178824934693,-0.0001549485082425,60.00000000000001,False,False,False,not_alarmed,
5569,11,8,16,10,0,0,0.4506166017718425,-0.0002653761301907,-0.000165493272263,60.0,False,False,False,not_alarmed,
5570,11,8,16,20,0,0,0.4577961534326573,-0.0002558612172585,-0.0001747799521467,60.0,False,False,False,not_alarmed,
5571,11,8,16,30,0,0,0.4637620780080262,-0.0002389725300311,-0.0001822594991525,60.0,False,False,False,not_alarmed,
5572,11,8,16,40,0,0,0.4691188776892928,-0.0002236521084029,-0.0001881662697114,60.0,False,False,False,not_alarmed,
5573,11,8,16,50,0,0,0.4739483067682928,-0.0002105314287597,-0.0001927783243971,60.0,False,False,False,not_alarmed,
5574,11,8,16,60,0,0,0.4783614483821379,-0.0001992089669968,-0.0001963598418415,60.0,False,False,False,not_alarmed,
5575,11,8,17,10,0,0,0.5422770916612673,-0.000275570836056,-0.0002106104862763,60.00000000000001,False,False,False,not_alarmed,
5576,11,8,17,20,0,0,0.5479217630331028,-0.0002706343356955,-0.0002253250317535,60.0,False,False,False,not_alarmed,
5577,11,8,17,30,0,0,0.552491735636452,-0.0002582581313355,-0.0002303292444144,60.0,False,False,False,not_alarmed,
5578,11,8,17,40,0,0,0.5566668364572086,-0.0002463731319934,-0.0002343197482863,60.0,False,False,False,not_alarmed,
5579,11,8,17,50,0,0,0.5605451273751939,-0.0002357099400036,-0.000238247807618,60.00000000000001,False,False,False,not_alarmed,
5580,11,8,17,60,0,0,0.5642167912462946,-0.0002260621936862,-0.0002421842458675,60.00000000000001,False,False,False,not_alarmed,
5581,11,8,18,10,0,0,0.602981531264016,-0.0001552237657449,-0.0002330048821637,60.00000000000001,False,False,False,not_alarmed,
5582,11,8,18,20,0,0,0.6168230928235398,-0.0004138441544547,-0.00024617012693,60.0,False,False,False,not_alarmed,
5583,11,8,18,30,0,0,0.624517078221269,-0.0004221004259541,-0.0002614307849236,59.99999999999999,False,False,False,not_alarmed,
5584,11,8,18,40,0,0,0.6297671042719144,-0.0004039901400965,-0.0002764589542314,60.000000000000014,False,False,False,not_alarmed,
5585,11,8,18,50,0,0,0.6340566429240541,-0.0003862545634554,-0.0002911025487894,60.0,False,False,False,not_alarmed,
5586,11,8,18,60,0,0,0.6377470749680756,-0.000370893351544,-0.000305409580835,60.0,False,False,False,not_alarmed,
5587,11,8,19,10,0,0,0.6999501502731443,-0.0002182570372646,-0.0003006334309357,60.00000000000001,False,False,False,not_alarmed,
5588,11,8,19,20,0,0,0.7041762633285813,-0.0001861054688774,-0.0002935893587009,60.0,False,False,False,not_alarmed,
5589,11,8,19,30,0,0,0.7073334528423321,-0.0001755006858061,-0.0002866929049067,60.00000000000001,False,False,False,not_alarmed,
5590,11,8,19,40,0,0,0.7099052735590121,-0.000169492448542,-0.0002802861812858,60.0,False,False,False,not_alarmed,
5591,11,8,19,50,0,0,0.7121330719360058,-0.0001649031444443,-0.0002743856149892,60.0,False,False,False,not_alarmed,
5592,11,8,19,60,0,0,0.7140962698768863,-0.0001610519160202,-0.0002689680918503,60.0,False,False,False,not_alarmed,
5593,11,8,20,10,0,0,0.7155528672692181,-0.0001581642274146,-0.0002692131303228,59.99999999999999,False,False,False,not_alarmed,
5594,11,8,20,20,0,0,0.7170225878341865,-0.0001554524766085,-0.0002476804905023,60.00000000000001,False,False,False,not_alarmed,
5595,11,8,20,30,0,0,0.7185883638998607,-0.0001526664585114,-0.0002252276598821,60.00000000000001,False,False,False,not_alarmed,
5596,11,8,20,40,0,0,0.720267696799766,-0.0001497417743685,-0.0002040402960714,60.0,False,False,False,not_alarmed,
5597,11,8,20,50,0,0,0.7220546061780704,-0.0001466840342594,-0.0001840760853051,60.00000000000001,False,False,False,not_alarmed,
5598,11,8,20,60,0,0,0.7239379671015249,-0.0001435170248029,-0.0001651280580767,60.00000000000001,False,False,False,not_alarmed,
5664,11,9,7,60,0,0,0.963478404785728,-0.0004077621657998,-0.279303459192227,60.00000000000001,False,False,False,not_alarmed,
5665,11,9,8,10,0,0,0.9146992106279574,-0.0006364208063409,-0.1118071019433711,60.0,False,False,False,not_alarmed,
5666,11,9,8,20,0,0,0.9045382297067188,-0.0007376037011894,-0.0274069732719892,60.0,False,False,False,not_alarmed,
5667,11,9,8,30,0,0,0.8983021323438779,-0.0007947786370117,-0.0022774590572159,60.0,False,False,False,not_alarmed,
5668,11,9,8,40,0,0,0.8939117978116731,-0.0002305887010827,-0.0004720230903192,60.00000000000001,False,False,False,not_alarmed,
5669,11,9,8,50,0,0,0.8892562655806728,-0.0001374330132719,-0.0004013298726637,60.00000000000001,False,False,False,not_alarmed,
5670,11,9,8,60,0,0,0.8856296943505284,-0.0001256497046142,-0.000389175863462,60.0,False,False,False,not_alarmed,
